Order ID,Order Year,Order Month,Order Day,Customer Name,Segment,Country,Region,Category,Sub-Category,Product Name,Ship Mode,Sales,Quantity,Discount,Profit
CA-2015-132626,2015,7,9,Brian Thompson,Consumer,United States,East,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",Standard Class,84.09,3.0,0.0,42.045
CA-2015-132626,2015,7,9,Brian Thompson,Consumer,United States,East,Office Supplies,Art,Prismacolor Color Pencil Set,Standard Class,79.36,4.0,0.0,32.5376
CA-2015-132626,2015,7,9,Brian Thompson,Consumer,United States,East,Office Supplies,Binders,GBC Recycled VeloBinder Covers,Standard Class,153.36,9.0,0.0,70.5456
CA-2015-132626,2015,7,9,Brian Thompson,Consumer,United States,East,Office Supplies,Binders,Wilson Jones Active Use Binders,Standard Class,43.68,6.0,0.0,21.4032
CA-2015-132626,2015,7,9,Brian Thompson,Consumer,United States,East,Office Supplies,Storage,Project Tote Personal File,Standard Class,98.21,7.0,0.0,28.4809
CA-2016-102792,2016,12,13,Jasper Cacioppo,Consumer,United States,West,Office Supplies,Art,Crayola Colored Pencils,Standard Class,9.84,3.0,0.0,3.2472
CA-2016-108567,2016,5,20,Dean Braden,Consumer,United States,South,Office Supplies,Binders,Avery Non-Stick Binders,Standard Class,2.694,2.0,0.7,-2.245
CA-2017-140760,2017,6,2,Denny Ordway,Consumer,United States,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Second Class,25.344,6.0,0.2,7.92
CA-2017-140760,2017,6,2,Denny Ordway,Consumer,United States,West,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Second Class,43.92,5.0,0.2,15.921
US-2015-131359,2015,10,30,Frank Atkinson,Corporate,United States,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,Second Class,59.994,2.0,0.7,-45.9954
US-2015-131359,2015,10,30,Frank Atkinson,Corporate,United States,West,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Second Class,439.992,1.0,0.2,164.997
US-2015-131359,2015,10,30,Frank Atkinson,Corporate,United States,West,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Second Class,87.96,5.0,0.2,30.786
US-2015-131359,2015,10,30,Frank Atkinson,Corporate,United States,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Second Class,15.488,4.0,0.2,3.6784
CA-2016-142097,2016,10,15,Quincy Jones,Corporate,United States,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Standard Class,232.96,7.0,0.0,116.48
CA-2016-142097,2016,10,15,Quincy Jones,Corporate,United States,South,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Standard Class,66.54,6.0,0.0,32.6046
CA-2016-142097,2016,10,15,Quincy Jones,Corporate,United States,South,Office Supplies,Appliances,Holmes Odor Grabber,Standard Class,43.26,3.0,0.0,14.2758
CA-2015-151680,2015,11,19,Tony Chapman,Home Office,United States,West,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Second Class,141.96,2.0,0.0,22.7136
CA-2014-140039,2014,9,13,Odella Nelson,Corporate,United States,West,Office Supplies,Storage,Eldon File Chest Portable File,Standard Class,79.4,5.0,0.2,5.955
CA-2017-160416,2017,11,13,Alan Dominguez,Home Office,United States,East,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,Second Class,163.96,4.0,0.0,70.5028
CA-2017-169411,2017,12,24,Ann Chong,Corporate,United States,East,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Standard Class,37.93,1.0,0.0,6.8274
CA-2016-126543,2016,1,9,Maureen Fritzler,Corporate,United States,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Second Class,15.168,2.0,0.2,3.792
CA-2015-104941,2015,6,13,Dave Hallsten,Corporate,United States,South,Office Supplies,Art,Newell 31,Standard Class,24.78,6.0,0.0,6.9384
CA-2015-104941,2015,6,13,Dave Hallsten,Corporate,United States,South,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Standard Class,19.14,3.0,0.0,8.8044
CA-2015-104941,2015,6,13,Dave Hallsten,Corporate,United States,South,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Standard Class,899.97,3.0,0.0,314.9895
CA-2015-104941,2015,6,13,Dave Hallsten,Corporate,United States,South,Office Supplies,Paper,Xerox 204,Standard Class,32.4,5.0,0.0,15.552
CA-2017-160087,2017,3,18,Edward Nazzal,Consumer,United States,Central,Office Supplies,Art,Peel-Off China Markers,Standard Class,23.832,3.0,0.2,6.5538
CA-2014-120544,2014,11,23,Saphhira Shifley,Corporate,United States,Central,Furniture,Furnishings,Staple-based wall hangings,Standard Class,6.368,2.0,0.6,-2.5472
CA-2014-120544,2014,11,23,Saphhira Shifley,Corporate,United States,Central,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Standard Class,34.176,3.0,0.8,-87.1488
CA-2014-120544,2014,11,23,Saphhira Shifley,Corporate,United States,Central,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,Standard Class,5.544,7.0,0.2,1.6632
CA-2017-113670,2017,10,15,Roland Schwarz,Corporate,United States,West,Furniture,Tables,Bush Advantage Collection Round Conference Table,First Class,510.24,3.0,0.2,6.378
CA-2017-113670,2017,10,15,Roland Schwarz,Corporate,United States,West,Office Supplies,Paper,Xerox 1919,First Class,204.95,5.0,0.0,100.4255
CA-2017-166198,2017,4,21,Joni Wasserman,Consumer,United States,West,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",First Class,11.54,1.0,0.0,3.462
CA-2017-166198,2017,4,21,Joni Wasserman,Consumer,United States,West,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,First Class,162.6,3.0,0.0,34.146
CA-2014-135608,2014,12,8,Jim Karlsson,Consumer,United States,West,Office Supplies,Paper,Xerox 1964,Second Class,45.68,2.0,0.0,21.0128
CA-2014-135608,2014,12,8,Jim Karlsson,Consumer,United States,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,Second Class,603.92,5.0,0.2,45.294
CA-2017-144568,2017,5,29,Jesus Ocampo,Home Office,United States,Central,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,Standard Class,23.55,5.0,0.0,1.1775
CA-2016-142370,2016,9,19,Theone Pippenger,Consumer,United States,South,Office Supplies,Supplies,Letter Slitter,Standard Class,5.04,2.0,0.0,0.1512
CA-2016-142370,2016,9,19,Theone Pippenger,Consumer,United States,South,Technology,Accessories,Logitech Wireless Marathon Mouse M705,Standard Class,249.95,5.0,0.0,107.4785
CA-2016-105900,2016,9,17,Brendan Sweed,Corporate,United States,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,Standard Class,33.4,5.0,0.0,12.358
CA-2016-151155,2016,12,20,Alejandro Ballentine,Home Office,United States,South,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Standard Class,18.92,4.0,0.0,7.3788
CA-2016-151155,2016,12,20,Alejandro Ballentine,Home Office,United States,South,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Standard Class,15.42,2.0,0.0,6.939
CA-2017-144036,2017,11,22,Frank Olsen,Consumer,United States,Central,Office Supplies,Art,Newell 314,Standard Class,35.712,8.0,0.2,2.232
US-2014-169789,2014,12,30,Maureen Fritzler,Corporate,United States,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,Standard Class,551.985,5.0,0.7,-459.9875
CA-2017-127264,2017,4,3,Sue Ann Reed,Consumer,United States,Central,Office Supplies,Art,Prang Colored Pencils,First Class,7.056,3.0,0.2,2.205
CA-2016-151512,2016,12,26,Sally Hughsby,Corporate,United States,West,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Standard Class,18.72,2.0,0.2,3.51
CA-2016-165169,2016,6,5,Janet Lee,Consumer,United States,East,Office Supplies,Storage,Standard Rollaway File with Lock,Standard Class,360.38,2.0,0.0,93.6988
CA-2016-165169,2016,6,5,Janet Lee,Consumer,United States,East,Office Supplies,Art,Newell 314,Standard Class,11.16,2.0,0.0,2.79
CA-2016-165169,2016,6,5,Janet Lee,Consumer,United States,East,Office Supplies,Labels,Avery White Multi-Purpose Labels,Standard Class,14.94,3.0,0.0,6.8724
CA-2015-109575,2015,9,18,Ken Heidel,Corporate,United States,East,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,Standard Class,41.96,2.0,0.0,7.9724
CA-2015-109575,2015,9,18,Ken Heidel,Corporate,United States,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,Standard Class,636.86,7.0,0.0,0.0
CA-2015-109575,2015,9,18,Ken Heidel,Corporate,United States,East,Technology,Phones,Samsung Galaxy S4 Active,Standard Class,499.99,1.0,0.0,129.9974
CA-2015-109575,2015,9,18,Ken Heidel,Corporate,United States,East,Technology,Phones,Polycom VVX 310 VoIP phone,Standard Class,1259.93,7.0,0.0,327.5818
CA-2015-109575,2015,9,18,Ken Heidel,Corporate,United States,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Standard Class,65.08,4.0,0.0,31.8892
CA-2017-168193,2017,3,6,Roland Murray,Consumer,United States,East,Office Supplies,Paper,Xerox 1883,Second Class,26.38,1.0,0.0,12.1348
CA-2017-168193,2017,3,6,Roland Murray,Consumer,United States,East,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Second Class,71.97,3.0,0.0,16.5531
CA-2016-115476,2016,3,17,Vivian Mathis,Consumer,United States,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Same Day,129.98,2.0,0.0,62.3904
CA-2016-115476,2016,3,17,Vivian Mathis,Consumer,United States,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Same Day,32.54,2.0,0.0,15.9446
CA-2016-133340,2016,12,9,Logan Haushalter,Consumer,United States,Central,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Standard Class,10.9,1.0,0.0,3.052
CA-2016-133340,2016,12,9,Logan Haushalter,Consumer,United States,Central,Technology,Accessories,Logitech Trackman Marble Mouse,Standard Class,59.98,2.0,0.0,25.1916
CA-2016-133340,2016,12,9,Logan Haushalter,Consumer,United States,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Standard Class,61.929,1.0,0.1,23.3954
CA-2016-137848,2016,1,15,William Brown,Consumer,United States,East,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",Standard Class,16.52,4.0,0.0,7.5992
CA-2016-137848,2016,1,15,William Brown,Consumer,United States,East,Office Supplies,Paper,Xerox 1959,Standard Class,60.12,9.0,0.0,28.8576
CA-2016-137848,2016,1,15,William Brown,Consumer,United States,East,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Standard Class,49.536,3.0,0.2,17.3376
CA-2014-113047,2014,10,24,Arthur Prichep,Consumer,United States,South,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,Same Day,11.85,3.0,0.0,3.792
CA-2016-149979,2016,9,23,Russell Applegate,Consumer,United States,South,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Second Class,118.25,5.0,0.0,34.2925
CA-2016-149979,2016,9,23,Russell Applegate,Consumer,United States,South,Furniture,Chairs,Hon Mobius Operator's Chair,Second Class,368.97,3.0,0.0,81.1734
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Second Class,198.46,2.0,0.0,99.23
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Second Class,321.92,4.0,0.0,96.576
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Second Class,879.984,2.0,0.2,329.994
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,Second Class,28.4,5.0,0.0,8.236
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Furniture,Chairs,Bevis Steel Folding Chairs,Second Class,230.28,3.0,0.2,23.028
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Office Supplies,Paper,White Computer Printout Paper by Universal,Second Class,116.28,3.0,0.0,56.9772
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Second Class,841.568,2.0,0.2,294.5488
CA-2017-161956,2017,8,27,Dan Reichenbach,Corporate,United States,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,Second Class,354.9,5.0,0.0,17.745
CA-2016-116799,2016,3,3,Jason Gross,Corporate,United States,Central,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",First Class,42.784,7.0,0.2,15.5092
CA-2016-116799,2016,3,3,Jason Gross,Corporate,United States,Central,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,First Class,563.43,5.0,0.3,-56.343
CA-2016-111283,2016,2,29,Lena Cacioppo,Consumer,United States,East,Office Supplies,Art,Newell 34,Standard Class,111.104,7.0,0.2,8.3328
CA-2015-167745,2015,9,18,George Bell,Corporate,United States,West,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",Standard Class,11.68,2.0,0.0,5.4896
CA-2015-167745,2015,9,18,George Bell,Corporate,United States,West,Office Supplies,Supplies,"Elite 5"" Scissors",Standard Class,16.9,2.0,0.0,5.07
CA-2015-167745,2015,9,18,George Bell,Corporate,United States,West,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Standard Class,24.4,2.0,0.0,10.248
CA-2017-104577,2017,5,12,Chloris Kastensmidt,Consumer,United States,East,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Standard Class,87.6,5.0,0.0,42.048
CA-2016-156251,2016,8,13,Theresa Swint,Corporate,United States,Central,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Second Class,241.96,2.0,0.0,24.196
CA-2016-156251,2016,8,13,Theresa Swint,Corporate,United States,Central,Office Supplies,Binders,Avery Round Ring Poly Binders,Second Class,8.52,3.0,0.0,4.1748
CA-2017-125878,2017,2,25,Michelle Huthwaite,Consumer,United States,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Standard Class,1.788,3.0,0.8,-3.0396
CA-2016-163153,2016,3,21,Dario Medina,Corporate,United States,Central,Furniture,Tables,Safco Drafting Table,Standard Class,99.372,2.0,0.3,-1.4196
CA-2016-163153,2016,3,21,Dario Medina,Corporate,United States,Central,Office Supplies,Art,Prang Dustless Chalk Sticks,Standard Class,1.344,1.0,0.2,0.504
CA-2015-103205,2015,12,8,Joel Jenkins,Home Office,United States,Central,Technology,Phones,Nokia Lumia 521 (T-Mobile),Second Class,119.96,5.0,0.2,11.996
CA-2014-153913,2014,12,16,Ken Black,Corporate,United States,South,Furniture,Chairs,Hon Olson Stacker Stools,Second Class,1013.832,9.0,0.2,101.3832
CA-2014-153913,2014,12,16,Ken Black,Corporate,United States,South,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Second Class,1.984,2.0,0.2,0.6696
CA-2016-155530,2016,12,17,Charles McCrossin,Consumer,United States,West,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Standard Class,2003.52,6.0,0.2,-325.572
US-2016-101196,2016,5,12,Filia McAdams,Corporate,United States,East,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Standard Class,82.368,2.0,0.2,-19.5624
CA-2014-115357,2014,8,6,Roland Fjeld,Consumer,United States,South,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",Second Class,62.91,3.0,0.0,22.6476
US-2014-102715,2014,4,11,Jay Kimmel,Consumer,United States,South,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",Second Class,6.912,3.0,0.2,2.3328
US-2014-102715,2014,4,11,Jay Kimmel,Consumer,United States,South,Technology,Accessories,Logitech Wireless Gaming Headset G930,Second Class,383.976,3.0,0.2,81.5949
US-2014-102715,2014,4,11,Jay Kimmel,Consumer,United States,South,Office Supplies,Paper,Xerox 224,Second Class,10.368,2.0,0.2,3.6288
US-2014-102715,2014,4,11,Jay Kimmel,Consumer,United States,South,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,Second Class,335.944,7.0,0.2,41.993
CA-2015-107937,2015,5,3,Julia Barnett,Home Office,United States,West,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Standard Class,665.88,6.0,0.0,106.5408
US-2017-148768,2017,11,30,Parhena Norris,Home Office,United States,South,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Second Class,71.976,3.0,0.2,8.997
CA-2017-118521,2017,2,16,Luke Foster,Consumer,United States,East,Office Supplies,Paper,Xerox 1912,Standard Class,37.94,2.0,0.0,18.2112
CA-2014-149643,2014,11,16,Rick Huthwaite,Home Office,United States,Central,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Standard Class,273.96,2.0,0.0,10.9584
CA-2015-135314,2015,7,9,Matt Collins,Consumer,United States,East,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Second Class,269.982,3.0,0.4,40.4973
CA-2017-165204,2017,11,13,Michael Nguyen,Consumer,United States,South,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Second Class,8.904,3.0,0.2,3.339
CA-2017-165204,2017,11,13,Michael Nguyen,Consumer,United States,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,Second Class,720.064,4.0,0.2,-63.0056
CA-2017-125752,2017,7,31,Eugene Hildebrand,Home Office,United States,South,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Standard Class,41.424,2.0,0.2,8.2848
CA-2017-112487,2017,12,26,Tracy Collins,Home Office,United States,East,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,Standard Class,3.132,2.0,0.7,-2.61
CA-2016-144218,2016,10,31,Jonathan Doherty,Corporate,United States,West,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",Standard Class,1085.42,7.0,0.0,282.2092
CA-2016-169971,2016,9,4,Ivan Liston,Consumer,United States,Central,Office Supplies,Art,Faber Castell Col-Erase Pencils,Standard Class,3.912,1.0,0.2,1.0269
CA-2016-169971,2016,9,4,Ivan Liston,Consumer,United States,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",Standard Class,62.376,3.0,0.2,7.0173
US-2016-133508,2016,4,17,Sean Wendt,Home Office,United States,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",Standard Class,29.05,5.0,0.0,9.0055
CA-2014-107139,2014,7,5,Dennis Pardue,Home Office,United States,West,Office Supplies,Binders,Vinyl Sectional Post Binders,Standard Class,180.96,6.0,0.2,67.86
CA-2015-111325,2015,2,27,Bill Tyler,Corporate,United States,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",First Class,4.419,3.0,0.7,-3.3879
CA-2015-111325,2015,2,27,Bill Tyler,Corporate,United States,East,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",First Class,16.032,6.0,0.2,2.2044
CA-2015-163762,2015,11,27,Jeremy Ellison,Consumer,United States,East,Office Supplies,Art,Peel-Off China Markers,Standard Class,29.79,3.0,0.0,12.5118
US-2014-117163,2014,1,27,Ed Jacobs,Consumer,United States,West,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,Standard Class,57.23,1.0,0.0,14.3075
US-2014-117163,2014,1,27,Ed Jacobs,Consumer,United States,West,Furniture,Tables,Balt Split Level Computer Training Table,Standard Class,333.0,3.0,0.2,-16.65
US-2014-117163,2014,1,27,Ed Jacobs,Consumer,United States,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,Standard Class,36.44,4.0,0.0,12.0252
CA-2017-121314,2017,9,23,Bobby Elias,Consumer,United States,South,Office Supplies,Paper,Xerox 1941,First Class,251.64,3.0,0.2,88.074
CA-2017-147760,2017,11,4,Kelly Lampkin,Corporate,United States,South,Furniture,Tables,Hon 5100 Series Wood Tables,First Class,523.764,3.0,0.4,-192.0468
CA-2017-147760,2017,11,4,Kelly Lampkin,Corporate,United States,South,Technology,Phones,Motorola Moto X,First Class,1359.96,5.0,0.2,118.9965
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Furniture,Chairs,SAFCO Folding Chair Trolley,Standard Class,102.592,1.0,0.2,10.2592
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Technology,Accessories,Maxell 4.7GB DVD-R,Standard Class,22.704,1.0,0.2,5.9598
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Office Supplies,Paper,Xerox 1944,Standard Class,93.024,3.0,0.2,33.7212
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Office Supplies,Supplies,Staple remover,Standard Class,12.768,2.0,0.2,1.4364
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Standard Class,35.008,4.0,0.2,13.128
CA-2016-156503,2016,10,14,Nathan Cano,Consumer,United States,South,Office Supplies,Paper,Xerox 1916,Standard Class,39.152,1.0,0.2,14.682
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Office Supplies,Art,Newell 317,Standard Class,11.76,5.0,0.2,1.323
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Standard Class,5.238,2.0,0.7,-4.0158
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",Standard Class,4.662,3.0,0.7,-3.7296
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Standard Class,523.92,5.0,0.2,-72.039
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Technology,Phones,VTech DS6151,Standard Class,100.792,1.0,0.2,10.0792
CA-2015-113628,2015,11,12,Anna Häberlin,Corporate,United States,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",Standard Class,146.136,3.0,0.2,16.4403
CA-2017-147753,2017,3,5,Pete Kriz,Consumer,United States,Central,Office Supplies,Labels,Avery 515,Same Day,25.06,2.0,0.0,11.7782
CA-2015-103961,2015,11,5,Nathan Gelder,Consumer,United States,Central,Office Supplies,Labels,Avery 476,Standard Class,19.824,6.0,0.2,6.4428
CA-2016-152471,2016,7,8,Zuschuss Donatelli,Consumer,United States,South,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,Same Day,823.96,5.0,0.2,51.4975
CA-2016-152471,2016,7,8,Zuschuss Donatelli,Consumer,United States,South,Office Supplies,Paper,Xerox 1921,Same Day,15.984,2.0,0.2,4.995
CA-2015-102582,2015,9,15,Natalie Webber,Consumer,United States,South,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Standard Class,801.96,2.0,0.0,200.49
CA-2015-102582,2015,9,15,Natalie Webber,Consumer,United States,South,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Standard Class,59.97,3.0,0.0,0.0
CA-2015-102582,2015,9,15,Natalie Webber,Consumer,United States,South,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",Standard Class,1056.86,7.0,0.0,306.4894
CA-2017-141873,2017,10,9,Harry Greene,Consumer,United States,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,Standard Class,12.816,3.0,0.2,4.3254
CA-2017-141873,2017,10,9,Harry Greene,Consumer,United States,East,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Standard Class,314.352,3.0,0.2,-15.7176
CA-2017-141873,2017,10,9,Harry Greene,Consumer,United States,East,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Standard Class,18.98,2.0,0.0,8.9206
CA-2017-141873,2017,10,9,Harry Greene,Consumer,United States,East,Office Supplies,Binders,Durable Pressboard Binders,Standard Class,18.24,6.0,0.2,6.156
CA-2015-140984,2015,9,14,Craig Carroll,Consumer,United States,East,Office Supplies,Storage,Economy Rollaway Files,Standard Class,991.2,6.0,0.0,257.712
CA-2015-140984,2015,9,14,Craig Carroll,Consumer,United States,East,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Standard Class,879.984,2.0,0.2,329.994
CA-2015-140984,2015,9,14,Craig Carroll,Consumer,United States,East,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,Standard Class,12.96,9.0,0.2,4.536
CA-2014-132801,2014,10,7,John Grady,Corporate,United States,Central,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",Standard Class,107.44,10.0,0.2,10.744
CA-2017-141733,2017,5,7,Rick Wilson,Corporate,United States,Central,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Standard Class,1458.65,5.0,0.0,423.0085
CA-2017-141733,2017,5,7,Rick Wilson,Corporate,United States,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Standard Class,26.64,1.0,0.0,7.4592
CA-2017-141733,2017,5,7,Rick Wilson,Corporate,United States,Central,Furniture,Chairs,Safco Contoured Stacking Chairs,Standard Class,476.8,2.0,0.0,119.2
CA-2017-141733,2017,5,7,Rick Wilson,Corporate,United States,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Standard Class,87.444,2.0,0.1,18.4604
US-2015-111927,2015,11,14,Lycoris Saunders,Consumer,United States,East,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Standard Class,76.14,3.0,0.0,26.649
US-2015-111927,2015,11,14,Lycoris Saunders,Consumer,United States,East,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Standard Class,19.96,2.0,0.0,9.3812
CA-2014-105984,2014,11,24,Muhammed Yedwab,Corporate,United States,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Same Day,1049.97,5.0,0.4,-209.994
CA-2014-105984,2014,11,24,Muhammed Yedwab,Corporate,United States,East,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,Same Day,611.058,3.0,0.3,-34.9176
CA-2014-100363,2014,4,8,Jim Mitchum,Corporate,United States,West,Office Supplies,Fasteners,Binder Clips by OIC,Standard Class,2.368,2.0,0.2,0.8288
CA-2014-100363,2014,4,8,Jim Mitchum,Corporate,United States,West,Office Supplies,Paper,Things To Do Today Spiral Book,Standard Class,19.008,3.0,0.2,6.8904
